HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2019-08-29T18:00:00+00:00,2019-08-29T20:00:00,DK1,424.55,56.93
2019-08-29T17:00:00+00:00,2019-08-29T19:00:00,DK1,462.14,61.97
2019-08-29T16:00:00+00:00,2019-08-29T18:00:00,DK1,379.58,50.9
2019-08-29T15:00:00+00:00,2019-08-29T17:00:00,DK1,328.13,44
2019-08-29T14:00:00+00:00,2019-08-29T16:00:00,DK1,279.06,37.42
2019-08-29T13:00:00+00:00,2019-08-29T15:00:00,DK1,281.22,37.71
2019-08-29T12:00:00+00:00,2019-08-29T14:00:00,DK1,282.78,37.92
2019-08-29T11:00:00+00:00,2019-08-29T13:00:00,DK1,295.46,39.62
2019-08-29T10:00:00+00:00,2019-08-29T12:00:00,DK1,314.11,42.12
2019-08-29T09:00:00+00:00,2019-08-29T11:00:00,DK1,372.94,50.01
2019-08-29T08:00:00+00:00,2019-08-29T10:00:00,DK1,387.04,51.9
2019-08-29T07:00:00+00:00,2019-08-29T09:00:00,DK1,424.48,56.92
2019-08-29T06:00:00+00:00,2019-08-29T08:00:00,DK1,439.39,58.92
2019-08-29T05:00:00+00:00,2019-08-29T07:00:00,DK1,391.81,52.54
2019-08-29T04:00:00+00:00,2019-08-29T06:00:00,DK1,321.86,43.16
2019-08-29T03:00:00+00:00,2019-08-29T05:00:00,DK1,263.92,35.39
2019-08-29T02:00:00+00:00,2019-08-29T04:00:00,DK1,256.46,34.39
2019-08-29T01:00:00+00:00,2019-08-29T03:00:00,DK1,253.4,33.98
2019-08-29T00:00:00+00:00,2019-08-29T02:00:00,DK1,257.28,34.5
2019-08-28T23:00:00+00:00,2019-08-29T01:00:00,DK1,265.78,35.64
2019-08-28T22:00:00+00:00,2019-08-29T00:00:00,DK1,294.87,39.54
2019-08-28T21:00:00+00:00,2019-08-28T23:00:00,DK1,327.51,43.92
2019-08-28T20:00:00+00:00,2019-08-28T22:00:00,DK1,378.74,50.79
2019-08-28T19:00:00+00:00,2019-08-28T21:00:00,DK1,430.19,57.69
2019-08-28T18:00:00+00:00,2019-08-28T20:00:00,DK1,544.96,73.08
2019-08-28T17:00:00+00:00,2019-08-28T19:00:00,DK1,596.63,80.01
2019-08-28T16:00:00+00:00,2019-08-28T18:00:00,DK1,520.87,69.85
2019-08-28T15:00:00+00:00,2019-08-28T17:00:00,DK1,417,55.92
2019-08-28T14:00:00+00:00,2019-08-28T16:00:00,DK1,364.13,48.83
2019-08-28T13:00:00+00:00,2019-08-28T15:00:00,DK1,340.04,45.6
2019-08-28T12:00:00+00:00,2019-08-28T14:00:00,DK1,335.57,45
2019-08-28T11:00:00+00:00,2019-08-28T13:00:00,DK1,333.55,44.73
2019-08-28T10:00:00+00:00,2019-08-28T12:00:00,DK1,347.35,46.58
2019-08-28T09:00:00+00:00,2019-08-28T11:00:00,DK1,385.53,51.7
2019-08-28T08:00:00+00:00,2019-08-28T10:00:00,DK1,393.66,52.79
2019-08-28T07:00:00+00:00,2019-08-28T09:00:00,DK1,418.11,56.07
2019-08-28T06:00:00+00:00,2019-08-28T08:00:00,DK1,497.61,66.73
2019-08-28T05:00:00+00:00,2019-08-28T07:00:00,DK1,493.21,66.14
2019-08-28T04:00:00+00:00,2019-08-28T06:00:00,DK1,360.25,48.31
2019-08-28T03:00:00+00:00,2019-08-28T05:00:00,DK1,278.3,37.32
2019-08-28T02:00:00+00:00,2019-08-28T04:00:00,DK1,263.6,35.35
2019-08-28T01:00:00+00:00,2019-08-28T03:00:00,DK1,259.8,34.84
2019-08-28T00:00:00+00:00,2019-08-28T02:00:00,DK1,260.4,34.92
2019-08-27T23:00:00+00:00,2019-08-28T01:00:00,DK1,265.1,35.55
2019-08-27T22:00:00+00:00,2019-08-28T00:00:00,DK1,283.96,38.08
2019-08-27T21:00:00+00:00,2019-08-27T23:00:00,DK1,279.53,37.49
2019-08-27T20:00:00+00:00,2019-08-27T22:00:00,DK1,344.32,46.18
2019-08-27T19:00:00+00:00,2019-08-27T21:00:00,DK1,381.75,51.2
2019-08-27T18:00:00+00:00,2019-08-27T20:00:00,DK1,417.91,56.05
2019-08-27T17:00:00+00:00,2019-08-27T19:00:00,DK1,472.93,63.43
2019-08-27T16:00:00+00:00,2019-08-27T18:00:00,DK1,424.92,56.99
2019-08-27T15:00:00+00:00,2019-08-27T17:00:00,DK1,381.9,51.22
2019-08-27T14:00:00+00:00,2019-08-27T16:00:00,DK1,358.48,48.08
2019-08-27T13:00:00+00:00,2019-08-27T15:00:00,DK1,336.34,45.11
2019-08-27T12:00:00+00:00,2019-08-27T14:00:00,DK1,336.19,45.09
2019-08-27T11:00:00+00:00,2019-08-27T13:00:00,DK1,335.37,44.98
2019-08-27T10:00:00+00:00,2019-08-27T12:00:00,DK1,336.64,45.15
2019-08-27T09:00:00+00:00,2019-08-27T11:00:00,DK1,364,48.82
2019-08-27T08:00:00+00:00,2019-08-27T10:00:00,DK1,379.88,50.95
2019-08-27T07:00:00+00:00,2019-08-27T09:00:00,DK1,399.12,53.53
2019-08-27T06:00:00+00:00,2019-08-27T08:00:00,DK1,400.31,53.69
2019-08-27T05:00:00+00:00,2019-08-27T07:00:00,DK1,423.2,56.76
2019-08-27T04:00:00+00:00,2019-08-27T06:00:00,DK1,337.23,45.23
2019-08-27T03:00:00+00:00,2019-08-27T05:00:00,DK1,267.74,35.91
2019-08-27T02:00:00+00:00,2019-08-27T04:00:00,DK1,260.66,34.96
2019-08-27T01:00:00+00:00,2019-08-27T03:00:00,DK1,258.5,34.67
2019-08-27T00:00:00+00:00,2019-08-27T02:00:00,DK1,260.29,34.91
2019-08-26T23:00:00+00:00,2019-08-27T01:00:00,DK1,262.9,35.26
2019-08-26T22:00:00+00:00,2019-08-27T00:00:00,DK1,285.79,38.33
2019-08-26T21:00:00+00:00,2019-08-26T23:00:00,DK1,294.06,39.44
2019-08-26T20:00:00+00:00,2019-08-26T22:00:00,DK1,356.91,47.87
2019-08-26T19:00:00+00:00,2019-08-26T21:00:00,DK1,414.92,55.65
2019-08-26T18:00:00+00:00,2019-08-26T20:00:00,DK1,443.32,59.46
2019-08-26T17:00:00+00:00,2019-08-26T19:00:00,DK1,500.51,67.13
2019-08-26T16:00:00+00:00,2019-08-26T18:00:00,DK1,417.3,55.97
2019-08-26T15:00:00+00:00,2019-08-26T17:00:00,DK1,395.31,53.02
2019-08-26T14:00:00+00:00,2019-08-26T16:00:00,DK1,324.03,43.46
2019-08-26T13:00:00+00:00,2019-08-26T15:00:00,DK1,286.23,38.39
2019-08-26T12:00:00+00:00,2019-08-26T14:00:00,DK1,289.14,38.78
2019-08-26T11:00:00+00:00,2019-08-26T13:00:00,DK1,293.53,39.37
2019-08-26T10:00:00+00:00,2019-08-26T12:00:00,DK1,305.02,40.91
2019-08-26T09:00:00+00:00,2019-08-26T11:00:00,DK1,326.12,43.74
2019-08-26T08:00:00+00:00,2019-08-26T10:00:00,DK1,340.73,45.7
2019-08-26T07:00:00+00:00,2019-08-26T09:00:00,DK1,366.68,49.18
2019-08-26T06:00:00+00:00,2019-08-26T08:00:00,DK1,462.19,61.99
2019-08-26T05:00:00+00:00,2019-08-26T07:00:00,DK1,516.84,69.32
2019-08-26T04:00:00+00:00,2019-08-26T06:00:00,DK1,373.31,50.07
2019-08-26T03:00:00+00:00,2019-08-26T05:00:00,DK1,251.26,33.7
2019-08-26T02:00:00+00:00,2019-08-26T04:00:00,DK1,243.28,32.63
2019-08-26T01:00:00+00:00,2019-08-26T03:00:00,DK1,240.3,32.23
2019-08-26T00:00:00+00:00,2019-08-26T02:00:00,DK1,239.03,32.06
2019-08-25T23:00:00+00:00,2019-08-26T01:00:00,DK1,245.67,32.95
2019-08-25T22:00:00+00:00,2019-08-26T00:00:00,DK1,251.04,33.67
2019-08-25T21:00:00+00:00,2019-08-25T23:00:00,DK1,257.37,34.52
2019-08-25T20:00:00+00:00,2019-08-25T22:00:00,DK1,279.52,37.49
2019-08-25T19:00:00+00:00,2019-08-25T21:00:00,DK1,305.24,40.94
2019-08-25T18:00:00+00:00,2019-08-25T20:00:00,DK1,350.35,46.99
2019-08-25T17:00:00+00:00,2019-08-25T19:00:00,DK1,351.39,47.13
2019-08-25T16:00:00+00:00,2019-08-25T18:00:00,DK1,309.56,41.52
2019-08-25T15:00:00+00:00,2019-08-25T17:00:00,DK1,257.3,34.51
2019-08-25T14:00:00+00:00,2019-08-25T16:00:00,DK1,258.72,34.7
2019-08-25T13:00:00+00:00,2019-08-25T15:00:00,DK1,247.31,33.17
2019-08-25T12:00:00+00:00,2019-08-25T14:00:00,DK1,247.68,33.22
2019-08-25T11:00:00+00:00,2019-08-25T13:00:00,DK1,248.87,33.38
2019-08-25T10:00:00+00:00,2019-08-25T12:00:00,DK1,259.61,34.82
2019-08-25T09:00:00+00:00,2019-08-25T11:00:00,DK1,262.37,35.19
2019-08-25T08:00:00+00:00,2019-08-25T10:00:00,DK1,263.12,35.29
2019-08-25T07:00:00+00:00,2019-08-25T09:00:00,DK1,261.18,35.03
2019-08-25T06:00:00+00:00,2019-08-25T08:00:00,DK1,239.63,32.14
2019-08-25T05:00:00+00:00,2019-08-25T07:00:00,DK1,233.14,31.27
2019-08-25T04:00:00+00:00,2019-08-25T06:00:00,DK1,217.86,29.22
2019-08-25T03:00:00+00:00,2019-08-25T05:00:00,DK1,215.92,28.96
2019-08-25T02:00:00+00:00,2019-08-25T04:00:00,DK1,219.42,29.43
2019-08-25T01:00:00+00:00,2019-08-25T03:00:00,DK1,219.42,29.43
2019-08-25T00:00:00+00:00,2019-08-25T02:00:00,DK1,221.06,29.65
2019-08-24T23:00:00+00:00,2019-08-25T01:00:00,DK1,223.52,29.98
2019-08-24T22:00:00+00:00,2019-08-25T00:00:00,DK1,233.89,31.37
2019-08-24T21:00:00+00:00,2019-08-24T23:00:00,DK1,236.12,31.67
2019-08-24T20:00:00+00:00,2019-08-24T22:00:00,DK1,260.57,34.95
2019-08-24T19:00:00+00:00,2019-08-24T21:00:00,DK1,270.56,36.29
2019-08-24T18:00:00+00:00,2019-08-24T20:00:00,DK1,288.9,38.75
2019-08-24T17:00:00+00:00,2019-08-24T19:00:00,DK1,316.04,42.39
2019-08-24T16:00:00+00:00,2019-08-24T18:00:00,DK1,275.33,36.93
2019-08-24T15:00:00+00:00,2019-08-24T17:00:00,DK1,261.91,35.13
2019-08-24T14:00:00+00:00,2019-08-24T16:00:00,DK1,264.74,35.51
2019-08-24T13:00:00+00:00,2019-08-24T15:00:00,DK1,264.82,35.52
2019-08-24T12:00:00+00:00,2019-08-24T14:00:00,DK1,264.97,35.54
2019-08-24T11:00:00+00:00,2019-08-24T13:00:00,DK1,267.35,35.86
2019-08-24T10:00:00+00:00,2019-08-24T12:00:00,DK1,269.59,36.16
2019-08-24T09:00:00+00:00,2019-08-24T11:00:00,DK1,270.78,36.32
2019-08-24T08:00:00+00:00,2019-08-24T10:00:00,DK1,271.31,36.39
2019-08-24T07:00:00+00:00,2019-08-24T09:00:00,DK1,271.16,36.37
2019-08-24T06:00:00+00:00,2019-08-24T08:00:00,DK1,270.56,36.29
2019-08-24T05:00:00+00:00,2019-08-24T07:00:00,DK1,261.54,35.08
2019-08-24T04:00:00+00:00,2019-08-24T06:00:00,DK1,246.33,33.04
2019-08-24T03:00:00+00:00,2019-08-24T05:00:00,DK1,231.12,31
2019-08-24T02:00:00+00:00,2019-08-24T04:00:00,DK1,223.89,30.03
2019-08-24T01:00:00+00:00,2019-08-24T03:00:00,DK1,229.78,30.82
2019-08-24T00:00:00+00:00,2019-08-24T02:00:00,DK1,230.08,30.86
2019-08-23T23:00:00+00:00,2019-08-24T01:00:00,DK1,237.98,31.92
2019-08-23T22:00:00+00:00,2019-08-24T00:00:00,DK1,254.01,34.07
2019-08-23T21:00:00+00:00,2019-08-23T23:00:00,DK1,258.56,34.68
2019-08-23T20:00:00+00:00,2019-08-23T22:00:00,DK1,275.63,36.97
2019-08-23T19:00:00+00:00,2019-08-23T21:00:00,DK1,342.58,45.95
2019-08-23T18:00:00+00:00,2019-08-23T20:00:00,DK1,430.71,57.77
2019-08-23T17:00:00+00:00,2019-08-23T19:00:00,DK1,444.06,59.56
2019-08-23T16:00:00+00:00,2019-08-23T18:00:00,DK1,363.46,48.75
2019-08-23T15:00:00+00:00,2019-08-23T17:00:00,DK1,301.73,40.47
2019-08-23T14:00:00+00:00,2019-08-23T16:00:00,DK1,240.67,32.28
2019-08-23T13:00:00+00:00,2019-08-23T15:00:00,DK1,235.37,31.57
2019-08-23T12:00:00+00:00,2019-08-23T14:00:00,DK1,231.57,31.06
2019-08-23T11:00:00+00:00,2019-08-23T13:00:00,DK1,232.84,31.23
2019-08-23T10:00:00+00:00,2019-08-23T12:00:00,DK1,238.21,31.95
2019-08-23T09:00:00+00:00,2019-08-23T11:00:00,DK1,254.46,34.13
2019-08-23T08:00:00+00:00,2019-08-23T10:00:00,DK1,259.45,34.8
2019-08-23T07:00:00+00:00,2019-08-23T09:00:00,DK1,273.47,36.68
2019-08-23T06:00:00+00:00,2019-08-23T08:00:00,DK1,305.68,41
2019-08-23T05:00:00+00:00,2019-08-23T07:00:00,DK1,327.52,43.93
2019-08-23T04:00:00+00:00,2019-08-23T06:00:00,DK1,288.9,38.75
2019-08-23T03:00:00+00:00,2019-08-23T05:00:00,DK1,240.89,32.31
2019-08-23T02:00:00+00:00,2019-08-23T04:00:00,DK1,226.5,30.38
2019-08-23T01:00:00+00:00,2019-08-23T03:00:00,DK1,223.89,30.03
2019-08-23T00:00:00+00:00,2019-08-23T02:00:00,DK1,224.19,30.07
2019-08-22T23:00:00+00:00,2019-08-23T01:00:00,DK1,224.94,30.17
2019-08-22T22:00:00+00:00,2019-08-23T00:00:00,DK1,225.76,30.28
2019-08-22T21:00:00+00:00,2019-08-22T23:00:00,DK1,253.13,33.95
2019-08-22T20:00:00+00:00,2019-08-22T22:00:00,DK1,286.91,38.48
2019-08-22T19:00:00+00:00,2019-08-22T21:00:00,DK1,338.58,45.41
2019-08-22T18:00:00+00:00,2019-08-22T20:00:00,DK1,386.3,51.81
2019-08-22T17:00:00+00:00,2019-08-22T19:00:00,DK1,412.76,55.36
2019-08-22T16:00:00+00:00,2019-08-22T18:00:00,DK1,316.66,42.47
2019-08-22T15:00:00+00:00,2019-08-22T17:00:00,DK1,275.8,36.99
2019-08-22T14:00:00+00:00,2019-08-22T16:00:00,DK1,238.14,31.94
2019-08-22T13:00:00+00:00,2019-08-22T15:00:00,DK1,232.18,31.14
2019-08-22T12:00:00+00:00,2019-08-22T14:00:00,DK1,232.7,31.21
2019-08-22T11:00:00+00:00,2019-08-22T13:00:00,DK1,227.63,30.53
2019-08-22T10:00:00+00:00,2019-08-22T12:00:00,DK1,238.67,32.01
2019-08-22T09:00:00+00:00,2019-08-22T11:00:00,DK1,246.12,33.01
2019-08-22T08:00:00+00:00,2019-08-22T10:00:00,DK1,260.29,34.91
2019-08-22T07:00:00+00:00,2019-08-22T09:00:00,DK1,282.58,37.9
2019-08-22T06:00:00+00:00,2019-08-22T08:00:00,DK1,303.01,40.64
2019-08-22T05:00:00+00:00,2019-08-22T07:00:00,DK1,312.63,41.93
2019-08-22T04:00:00+00:00,2019-08-22T06:00:00,DK1,273.19,36.64
2019-08-22T03:00:00+00:00,2019-08-22T05:00:00,DK1,225.02,30.18
2019-08-22T02:00:00+00:00,2019-08-22T04:00:00,DK1,219.28,29.41
2019-08-22T01:00:00+00:00,2019-08-22T03:00:00,DK1,225.25,30.21
2019-08-22T00:00:00+00:00,2019-08-22T02:00:00,DK1,225.17,30.2
2019-08-21T23:00:00+00:00,2019-08-22T01:00:00,DK1,238.74,32.02
2019-08-21T22:00:00+00:00,2019-08-22T00:00:00,DK1,247.99,33.26
2019-08-21T21:00:00+00:00,2019-08-21T23:00:00,DK1,282.88,37.94
2019-08-21T20:00:00+00:00,2019-08-21T22:00:00,DK1,332.39,44.58
2019-08-21T19:00:00+00:00,2019-08-21T21:00:00,DK1,394.42,52.9
2019-08-21T18:00:00+00:00,2019-08-21T20:00:00,DK1,513.79,68.91
2019-08-21T17:00:00+00:00,2019-08-21T19:00:00,DK1,497.69,66.75
2019-08-21T16:00:00+00:00,2019-08-21T18:00:00,DK1,373.1,50.04
2019-08-21T15:00:00+00:00,2019-08-21T17:00:00,DK1,302.86,40.62
2019-08-21T14:00:00+00:00,2019-08-21T16:00:00,DK1,266.85,35.79
2019-08-21T13:00:00+00:00,2019-08-21T15:00:00,DK1,266.1,35.69
2019-08-21T12:00:00+00:00,2019-08-21T14:00:00,DK1,267.3,35.85
2019-08-21T11:00:00+00:00,2019-08-21T13:00:00,DK1,268.71,36.04
2019-08-21T10:00:00+00:00,2019-08-21T12:00:00,DK1,272.89,36.6
2019-08-21T09:00:00+00:00,2019-08-21T11:00:00,DK1,278.11,37.3
2019-08-21T08:00:00+00:00,2019-08-21T10:00:00,DK1,283.33,38
2019-08-21T07:00:00+00:00,2019-08-21T09:00:00,DK1,312.78,41.95
2019-08-21T06:00:00+00:00,2019-08-21T08:00:00,DK1,418.36,56.11
2019-08-21T05:00:00+00:00,2019-08-21T07:00:00,DK1,424.99,57
2019-08-21T04:00:00+00:00,2019-08-21T06:00:00,DK1,315.84,42.36
2019-08-21T03:00:00+00:00,2019-08-21T05:00:00,DK1,247.32,33.17
2019-08-21T02:00:00+00:00,2019-08-21T04:00:00,DK1,238.07,31.93
2019-08-21T01:00:00+00:00,2019-08-21T03:00:00,DK1,232.85,31.23
2019-08-21T00:00:00+00:00,2019-08-21T02:00:00,DK1,238.67,32.01
2019-08-20T23:00:00+00:00,2019-08-21T01:00:00,DK1,246.87,33.11
2019-08-20T22:00:00+00:00,2019-08-21T00:00:00,DK1,246.57,33.07
2019-08-20T21:00:00+00:00,2019-08-20T23:00:00,DK1,267.37,35.85
2019-08-20T20:00:00+00:00,2019-08-20T22:00:00,DK1,302.87,40.61
2019-08-20T19:00:00+00:00,2019-08-20T21:00:00,DK1,364.99,48.94
2019-08-20T18:00:00+00:00,2019-08-20T20:00:00,DK1,404.82,54.28
2019-08-20T17:00:00+00:00,2019-08-20T19:00:00,DK1,401.69,53.86
2019-08-20T16:00:00+00:00,2019-08-20T18:00:00,DK1,373.27,50.05
2019-08-20T15:00:00+00:00,2019-08-20T17:00:00,DK1,335.39,44.97
2019-08-20T14:00:00+00:00,2019-08-20T16:00:00,DK1,282.06,37.82
2019-08-20T13:00:00+00:00,2019-08-20T15:00:00,DK1,283.25,37.98
2019-08-20T12:00:00+00:00,2019-08-20T14:00:00,DK1,280.05,37.55
2019-08-20T11:00:00+00:00,2019-08-20T13:00:00,DK1,278.56,37.35
2019-08-20T10:00:00+00:00,2019-08-20T12:00:00,DK1,282.88,37.93
2019-08-20T09:00:00+00:00,2019-08-20T11:00:00,DK1,290.19,38.91
2019-08-20T08:00:00+00:00,2019-08-20T10:00:00,DK1,294.67,39.51
2019-08-20T07:00:00+00:00,2019-08-20T09:00:00,DK1,336.58,45.13
2019-08-20T06:00:00+00:00,2019-08-20T08:00:00,DK1,360.3,48.31
2019-08-20T05:00:00+00:00,2019-08-20T07:00:00,DK1,341.2,45.75
2019-08-20T04:00:00+00:00,2019-08-20T06:00:00,DK1,287.8,38.59
2019-08-20T03:00:00+00:00,2019-08-20T05:00:00,DK1,241.56,32.39
2019-08-20T02:00:00+00:00,2019-08-20T04:00:00,DK1,224.34,30.08
2019-08-20T01:00:00+00:00,2019-08-20T03:00:00,DK1,213.82,28.67
2019-08-20T00:00:00+00:00,2019-08-20T02:00:00,DK1,220.61,29.58
2019-08-19T23:00:00+00:00,2019-08-20T01:00:00,DK1,221.8,29.74
2019-08-19T22:00:00+00:00,2019-08-20T00:00:00,DK1,234.03,31.38
2019-08-19T21:00:00+00:00,2019-08-19T23:00:00,DK1,254.17,34.08
2019-08-19T20:00:00+00:00,2019-08-19T22:00:00,DK1,302.05,40.5
2019-08-19T19:00:00+00:00,2019-08-19T21:00:00,DK1,357.62,47.95
2019-08-19T18:00:00+00:00,2019-08-19T20:00:00,DK1,389.24,52.19
2019-08-19T17:00:00+00:00,2019-08-19T19:00:00,DK1,332.41,44.57
2019-08-19T16:00:00+00:00,2019-08-19T18:00:00,DK1,283.41,38
2019-08-19T15:00:00+00:00,2019-08-19T17:00:00,DK1,246.56,33.06
2019-08-19T14:00:00+00:00,2019-08-19T16:00:00,DK1,203.46,27.28
2019-08-19T13:00:00+00:00,2019-08-19T15:00:00,DK1,206.81,27.73
2019-08-19T12:00:00+00:00,2019-08-19T14:00:00,DK1,207.34,27.8
2019-08-19T11:00:00+00:00,2019-08-19T13:00:00,DK1,208.08,27.9
2019-08-19T10:00:00+00:00,2019-08-19T12:00:00,DK1,223,29.9
2019-08-19T09:00:00+00:00,2019-08-19T11:00:00,DK1,239.11,32.06
2019-08-19T08:00:00+00:00,2019-08-19T10:00:00,DK1,255.96,34.32
2019-08-19T07:00:00+00:00,2019-08-19T09:00:00,DK1,275.8,36.98
2019-08-19T06:00:00+00:00,2019-08-19T08:00:00,DK1,312.27,41.87
2019-08-19T05:00:00+00:00,2019-08-19T07:00:00,DK1,327.34,43.89
2019-08-19T04:00:00+00:00,2019-08-19T06:00:00,DK1,269.09,36.08
2019-08-19T03:00:00+00:00,2019-08-19T05:00:00,DK1,232.54,31.18
2019-08-19T02:00:00+00:00,2019-08-19T04:00:00,DK1,201.82,27.06
2019-08-19T01:00:00+00:00,2019-08-19T03:00:00,DK1,210.02,28.16
2019-08-19T00:00:00+00:00,2019-08-19T02:00:00,DK1,200.32,26.86
2019-08-18T23:00:00+00:00,2019-08-19T01:00:00,DK1,204.72,27.45
2019-08-18T22:00:00+00:00,2019-08-19T00:00:00,DK1,213.6,28.64
2019-08-18T21:00:00+00:00,2019-08-18T23:00:00,DK1,252.16,33.81
2019-08-18T20:00:00+00:00,2019-08-18T22:00:00,DK1,275.73,36.97
2019-08-18T19:00:00+00:00,2019-08-18T21:00:00,DK1,275.65,36.96
2019-08-18T18:00:00+00:00,2019-08-18T20:00:00,DK1,273.64,36.69
2019-08-18T17:00:00+00:00,2019-08-18T19:00:00,DK1,267.67,35.89
2019-08-18T16:00:00+00:00,2019-08-18T18:00:00,DK1,263.05,35.27
2019-08-18T15:00:00+00:00,2019-08-18T17:00:00,DK1,256.78,34.43
2019-08-18T14:00:00+00:00,2019-08-18T16:00:00,DK1,254.1,34.07
2019-08-18T13:00:00+00:00,2019-08-18T15:00:00,DK1,253.8,34.03
2019-08-18T12:00:00+00:00,2019-08-18T14:00:00,DK1,254.84,34.17
2019-08-18T11:00:00+00:00,2019-08-18T13:00:00,DK1,255.29,34.23
2019-08-18T10:00:00+00:00,2019-08-18T12:00:00,DK1,256.04,34.33
2019-08-18T09:00:00+00:00,2019-08-18T11:00:00,DK1,259.99,34.86
2019-08-18T08:00:00+00:00,2019-08-18T10:00:00,DK1,260.44,34.92
2019-08-18T07:00:00+00:00,2019-08-18T09:00:00,DK1,255.59,34.27
2019-08-18T06:00:00+00:00,2019-08-18T08:00:00,DK1,250.74,33.62
2019-08-18T05:00:00+00:00,2019-08-18T07:00:00,DK1,248.06,33.26
2019-08-18T04:00:00+00:00,2019-08-18T06:00:00,DK1,231.8,31.08
2019-08-18T03:00:00+00:00,2019-08-18T05:00:00,DK1,212.41,28.48
2019-08-18T02:00:00+00:00,2019-08-18T04:00:00,DK1,215.84,28.94
2019-08-18T01:00:00+00:00,2019-08-18T03:00:00,DK1,216.28,29
2019-08-18T00:00:00+00:00,2019-08-18T02:00:00,DK1,214.27,28.73
2019-08-17T23:00:00+00:00,2019-08-18T01:00:00,DK1,213.38,28.61
2019-08-17T22:00:00+00:00,2019-08-18T00:00:00,DK1,237.17,31.8
2019-08-17T21:00:00+00:00,2019-08-17T23:00:00,DK1,248.3,33.29
2019-08-17T20:00:00+00:00,2019-08-17T22:00:00,DK1,275.37,36.92
2019-08-17T19:00:00+00:00,2019-08-17T21:00:00,DK1,295.96,39.68
2019-08-17T18:00:00+00:00,2019-08-17T20:00:00,DK1,283.05,37.95
2019-08-17T17:00:00+00:00,2019-08-17T19:00:00,DK1,264.56,35.47
2019-08-17T16:00:00+00:00,2019-08-17T18:00:00,DK1,248.3,33.29
2019-08-17T15:00:00+00:00,2019-08-17T17:00:00,DK1,215.93,28.95
2019-08-17T14:00:00+00:00,2019-08-17T16:00:00,DK1,171.32,22.97
2019-08-17T13:00:00+00:00,2019-08-17T15:00:00,DK1,179.3,24.04
2019-08-17T12:00:00+00:00,2019-08-17T14:00:00,DK1,179.53,24.07
2019-08-17T11:00:00+00:00,2019-08-17T13:00:00,DK1,194.45,26.07
2019-08-17T10:00:00+00:00,2019-08-17T12:00:00,DK1,199.89,26.8
2019-08-17T09:00:00+00:00,2019-08-17T11:00:00,DK1,201.01,26.95
2019-08-17T08:00:00+00:00,2019-08-17T10:00:00,DK1,201.16,26.97
2019-08-17T07:00:00+00:00,2019-08-17T09:00:00,DK1,200.86,26.93
2019-08-17T06:00:00+00:00,2019-08-17T08:00:00,DK1,187.43,25.13
2019-08-17T05:00:00+00:00,2019-08-17T07:00:00,DK1,110.91,14.87
2019-08-17T04:00:00+00:00,2019-08-17T06:00:00,DK1,138.06,18.51
2019-08-17T03:00:00+00:00,2019-08-17T05:00:00,DK1,91.07,12.21
2019-08-17T02:00:00+00:00,2019-08-17T04:00:00,DK1,95.25,12.77
2019-08-17T01:00:00+00:00,2019-08-17T03:00:00,DK1,135.52,18.17
2019-08-17T00:00:00+00:00,2019-08-17T02:00:00,DK1,171.4,22.98
2019-08-16T23:00:00+00:00,2019-08-17T01:00:00,DK1,199.44,26.74
2019-08-16T22:00:00+00:00,2019-08-17T00:00:00,DK1,205.71,27.58
2019-08-16T21:00:00+00:00,2019-08-16T23:00:00,DK1,232.65,31.19
2019-08-16T20:00:00+00:00,2019-08-16T22:00:00,DK1,274.2,36.76
2019-08-16T19:00:00+00:00,2019-08-16T21:00:00,DK1,337.82,45.29
2019-08-16T18:00:00+00:00,2019-08-16T20:00:00,DK1,390.63,52.37
2019-08-16T17:00:00+00:00,2019-08-16T19:00:00,DK1,431.96,57.91
2019-08-16T16:00:00+00:00,2019-08-16T18:00:00,DK1,350.35,46.97
2019-08-16T15:00:00+00:00,2019-08-16T17:00:00,DK1,282.1,37.82
2019-08-16T14:00:00+00:00,2019-08-16T16:00:00,DK1,231.53,31.04
2019-08-16T13:00:00+00:00,2019-08-16T15:00:00,DK1,236.83,31.75
2019-08-16T12:00:00+00:00,2019-08-16T14:00:00,DK1,246.37,33.03
2019-08-16T11:00:00+00:00,2019-08-16T13:00:00,DK1,243.61,32.66
2019-08-16T10:00:00+00:00,2019-08-16T12:00:00,DK1,254.73,34.15
2019-08-16T09:00:00+00:00,2019-08-16T11:00:00,DK1,262.49,35.19
2019-08-16T08:00:00+00:00,2019-08-16T10:00:00,DK1,275.32,36.91
2019-08-16T07:00:00+00:00,2019-08-16T09:00:00,DK1,297.99,39.95
2019-08-16T06:00:00+00:00,2019-08-16T08:00:00,DK1,327.68,43.93
2019-08-16T05:00:00+00:00,2019-08-16T07:00:00,DK1,305.97,41.02
2019-08-16T04:00:00+00:00,2019-08-16T06:00:00,DK1,260.17,34.88
2019-08-16T03:00:00+00:00,2019-08-16T05:00:00,DK1,212.88,28.54
2019-08-16T02:00:00+00:00,2019-08-16T04:00:00,DK1,223.25,29.93
2019-08-16T01:00:00+00:00,2019-08-16T03:00:00,DK1,216.39,29.01
2019-08-16T00:00:00+00:00,2019-08-16T02:00:00,DK1,214.75,28.79
2019-08-15T23:00:00+00:00,2019-08-16T01:00:00,DK1,220.27,29.53
